tconst,primaryTitle,category,averageRating,employee,runtimeMinutes,ProductionCompanies,profit_ratio
tt0407265,Transamerica,actor,7.0,Maurice Orozco,103,"IFC Films, The Weinstein Company",12
tt0316188,Raising Victor Vargas,cinematographer,7.0,Tim Orr,88,,2
tt0457308,Come Early Morning,cinematographer,6.0,Tim Orr,97,"Firm Films, Bold Films, Holly Wiersma Productions",-1
tt0452624,The Good German,actor,6.0,Leland Orser,105,"Warner Bros., Section Eight Productions, Sunset Gower Studios",0
tt0287978,Daredevil,actor,5.0,Leland Orser,103,"Twentieth Century Fox Film Corporation, Regency Enterprises, Epsilon Motion Pictures, New Regency Pictures, Marvel Enterprises",1
tt0243655,Wet Hot American Summer,actor,7.0,Zak Orth,97,Eureka Pictures,0
tt0446046,Take the Lead,actor,7.0,John Ortiz,118,"New Line Cinema, Tiara Blu Films",0
tt0401385,Say Uncle,actor,6.0,Jim Ortlieb,91,TLA Releasing,-1
tt0339419,The Mudge Boy,casting_director,7.0,Michele Ortlip,94,,0
tt0245120,The Forsaken,actress,5.0,Phina Oruche,90,"Screen Gems, Sony Pictures Entertainment, Egmont Film, Columbia TriStar Home Entertainment",-1
tt0373469,Kiss Kiss Bang Bang,production_designer,8.0,Aaron Osborne,103,"Silver Pictures, Warner Bros.",0
tt0362478,The Box,actor,6.0,Holmes Osborne,115,"Media Rights Capital, Lin Pictures, Warner Bros., Darko Entertainment, Radar Pictures",0
tt0246578,Donnie Darko,actor,8.0,Holmes Osborne,113,"Pandora Cinema, Twentieth Century Fox Film Corporation, Flower Films, Adam Fields Productions",0
tt0258068,The Quiet American,actor,7.0,Holmes Osborne,101,"Miramax Films, Intermedia Films, Mirage Enterprises",0
tt0345950,The SpongeBob SquarePants Movie,director,7.0,Mark Osborne,87,"Paramount Pictures, Nickelodeon Movies, United Plankton Pictures",3
tt0358349,Agent Cody Banks 2: Destination London,producer,5.0,Guy Oseary,100,"Splendid Pictures, Maverick Films, Metro-Goldwyn-Mayer (MGM), Dylan Sellers Productions, Madacy Entertainment",0
tt0449086,Dominion: Prequel to the Exorcist,actor,5.0,Eddie Osei,117,Morgan Creek Productions,0
tt0338013,Eternal Sunshine of the Spotless Mind,editor,8.0,Valdís Óskarsdóttir,108,"Anonymous Content, This Is That Productions, Focus Features",2
tt0287717,Spy Kids 2: Island of Lost Dreams,actress,5.0,Emily Osment,100,Dimension Films,2
tt0382932,Ratatouille,actor,8.0,Patton Oswalt,111,"Walt Disney Pictures, Pixar Animation Studios",3
tt0429589,The Ant Bully,actress,6.0,Cheri Oteri,88,"Playtone, Warner Bros., Legendary Entertainment, DNA Productions",0
tt0397065,House of Wax,composer,6.0,John Ottman,113,"Village Roadshow Pictures, Dark Castle Entertainment, Warner Bros.",0
tt0307901,25th Hour,actor,8.0,Levani,135,"40 Acres & A Mule Filmworks, Touchstone Pictures",0
tt0377109,The Ring Two,actress,5.0,Kelly Overton,110,"DreamWorks, BenderSpink, Parkes+MacDonald Image Nation",2
tt0436058,American Pie Presents: Band Camp,actor,5.0,Chris Owen,87,Rogue Pictures,-1
tt0376541,Closer,actor,7.0,Clive Owen,104,Columbia Pictures,3
tt0465602,Shoot 'Em Up,actor,7.0,Clive Owen,86,"New Line Cinema, Angry Films",0
tt0454848,Inside Man,actor,8.0,Clive Owen,129,"Imagine Entertainment, Universal Pictures, 40 Acres & A Mule Filmworks",3
tt0401792,Sin City,actor,8.0,Clive Owen,124,"Dimension Films, Troublemaker Studios, Miramax",2
tt0423455,Hemingway & Gellhorn,actor,6.0,Clive Owen,155,"Home Box Office (HBO), Attaboy Films, For Whom Productions",-1
tt0361322,Assisted Living,producer,7.0,Alan Oxman,78,,0
tt0308506,Like Mike,editor,5.0,John Pace,99,"Twentieth Century Fox Film Corporation, Josephson Entertainment, NBA Entertainment, Heller Highwater Productions, Like Mike Productions",-1
tt0361322,Assisted Living,editor,7.0,Adriana Pacheco,78,,0
tt0384286,Cry Wolf,actor,6.0,Jared Padalecki,90,Universal Pictures,9
tt0397065,House of Wax,actor,6.0,Jared Padalecki,113,"Village Roadshow Pictures, Dark Castle Entertainment, Warner Bros.",0
tt0309593,Final Destination 2,actor,6.0,David Paetkau,90,"New Line Cinema, Zide-Perry Productions",2
tt0437179,See No Evil,actor,5.0,Michael J. Pagan,84,"Lions Gate Films, WWE Studios",-1
tt0247645,The Quickie,actor,6.0,John Bradford Pagano,99,"Pandora Filmproduktion, Flach Films, Pyramide Films, Portman Film, Pendragon Pictures",-1
tt0411061,88 Minutes,casting_director,6.0,Richard Pagano,108,"TriStar Pictures, Nu Image Entertainment, Brightlight Pictures",0
tt0235737,The Salton Sea,editor,7.0,Jim Page,103,"Castle Rock Entertainment, Darkwoods Productions, Humble Journey Films",0
tt0401385,Say Uncle,actor,6.0,Peter Paige,91,TLA Releasing,-1
tt0401385,Say Uncle,producer,6.0,Peter Paige,91,TLA Releasing,-1
tt0472205,Watching the Detectives,actor,6.0,Josh Pais,91,,-1
tt0383028,"Synecdoche, New York",actor,8.0,Josh Pais,124,Likely Story,-1
tt0340377,The Station Agent,actor,8.0,Josh Pais,89,"Next Wednesday Productions, SenArt Films",16
tt0458525,X-Men Origins: Wolverine,producer,7.0,John Palermo,107,"Ingenious Film Partners, Twentieth Century Fox Film Corporation, Donners' Company, Dune Entertainment, Seed Productions, Bad Hat Harry Productions, Big Screen Productions, Marvel Enterprises",1
tt0292963,Before the Devil Knows You're Dead,actress,7.0,Aleksa Palladino,117,"Capitol Films, Linsefilm, Unity Productions, Michael Cerenzie Productions, Funky Buddha Productions",0
tt0362227,The Terminal,actor,7.0,Kumar Pallana,128,"DreamWorks SKG, Amblin Entertainment, Parkes/MacDonald Productions",2
tt0283160,Extreme Ops,actress,4.0,Jana Pallaske,93,"Paramount Pictures, Extreme Productions, ApolloMedia Distribution",0
tt0261014,Sexual Predator,actor,4.0,Ken Palmer,85,Magic Hour Pictures,-1
tt0339736,The Evil Within,editor,6.0,Michael Palmerio,98,"Vision Films, Writers Studio, The, Supernova LLC",-1
tt0424993,Employee of the Month,producer,6.0,Andrew Panay,103,LionsGate,2
tt0472205,Watching the Detectives,actor,6.0,Michael Panes,91,,-1
tt0350028,Raising Helen,actress,6.0,Hayden Panettiere,119,"Touchstone Pictures, Beacon Pictures, Mandeville Films",0
tt0279889,Joe Somebody,actress,6.0,Hayden Panettiere,98,"Regency Enterprises, Fox 2000 Pictures, Kopelson Entertainment, Epsilon Motion Pictures, Atchity Entertainment International (AEI)",-1
tt0401445,A Good Year,actress,7.0,Archie Panjabi,117,"Fox 2000 Pictures, Scott Free Productions",0
tt0303933,Drumline,editor,6.0,Bill Pankow,118,Fox 2000 Pictures,1
tt0339412,Mr. 3000,editor,6.0,Bill Pankow,104,Touchstone Pictures,0
tt0395543,Forty Shades of Blue,actress,6.0,Joanne Pankow,108,"Charlie Guidance, Flux Films, High Line Productions, Tiny Dancer Films",-1
tt0472126,Local Color,actor,7.0,Taso Papadakis,107,"Media 8 Entertainment, Empire Films, Alla Prima Productions, Brushwork Pictures",0
tt0328828,American Wedding,editor,6.0,Stuart H. Pappé,96,"Universal Pictures, Zide-Perry Productions, LivePlanet, Loumolo & Co.",3
tt0252866,American Pie 2,editor,6.0,Stuart H. Pappé,108,"Universal Pictures, Liveplanet, Zide-Perry Productions",8
tt0461770,Enchanted,casting_director,7.0,John Papsidera,107,"Walt Disney Pictures, Josephson Entertainment, Andalasia Productions, Right Coast Productions",3
tt0331953,Club Dread,casting_director,6.0,John Papsidera,104,"Fox Searchlight Pictures, Broken Lizard Industries, Coconut Pete Productions",0
tt0309593,Final Destination 2,casting_director,6.0,John Papsidera,90,"New Line Cinema, Zide-Perry Productions",2
tt0363988,Secret Window,casting_director,7.0,John Papsidera,96,"Columbia Pictures Corporation, Pariah Entertainment Group, Grand Slam Productions, Mel's Cite du Cinema",1
tt0398165,The Longest Yard,casting_director,6.0,John Papsidera,113,"Paramount Pictures, Columbia Pictures Corporation, MTV Films, Happy Madison Productions, Callahan Filmworks",1
tt0279781,Sorority Boys,casting_director,5.0,John Papsidera,93,Touchstone Pictures,-1
tt0270980,My Boss's Daughter,casting_director,5.0,John Papsidera,86,Dimension Films,-1
tt0310357,Willard,casting_director,6.0,John Papsidera,100,"New Line Cinema, Hard Eight Pictures",-1
tt0434424,Undiscovered,actor,4.0,Kip Pardue,97,"Lakeshore Entertainment, Intermedia Films, Cinerenta Medienbeteiligungs KG",0
tt0378793,Speak,cinematographer,7.0,Andrij Parekh,89,Showtime Networks,-1
tt0468489,Half Nelson,cinematographer,7.0,Andrij Parekh,106,"Thinkfilm, Hunting Lane Films, Journeyman Pictures, Original Media, Silverwood Films, Traction Media",6
tt0211443,Jason X,actor,5.0,Markus Parilo,92,"New Line Cinema, Sean S. Cunningham Films, Crystal Lake Entertainment",0
tt0372532,The Wedding Date,actress,6.0,Sarah Parish,90,"26 Films, Gold Circle Films, Visionview Production",2
tt0448157,Hancock,editor,6.0,Colby Parker Jr.,92,"Columbia Pictures, Weed Road Pictures, Forward Pass, Relativity Media, Overbrook Entertainment, Blue Light, GH Three",3
tt0310357,Willard,actor,6.0,David Parker,100,"New Line Cinema, Hard Eight Pictures",-1
tt0409034,Marilyn Hotchkiss' Ballroom Dancing & Charm School,actress,7.0,Kelley Parker,103,Shoreline Entertainment,-1
tt0423455,Hemingway & Gellhorn,actress,6.0,Molly Parker,155,"Home Box Office (HBO), Attaboy Films, For Whom Productions",-1
tt0338094,The Haunted Mansion,actor,5.0,Nathaniel Parker,88,"Walt Disney Pictures, Gunn Films, Doom Buggy Productions",1
tt0419946,The Marine,actor,5.0,Anthony Ray Parker,92,"Twentieth Century Fox Film Corporation, Pacific Film and Television Commission, WWE Studios",0
tt0399201,The Island,producer,7.0,Walter F. Parkes,136,"DreamWorks SKG, Warner Bros., Parkes/MacDonald Productions",0
tt0378194,Kill Bill: Vol. 2,actor,8.0,James Parks,137,"Miramax Films, A Band Apart, Super Cool ManChu",4
tt0339642,Daltry Calhoun,actor,5.0,James Parks,100,,-1
tt0435665,House of the Dead 2,actor,4.0,James Parks,95,Lions Gate Films,-1
tt0378194,Kill Bill: Vol. 2,actor,8.0,Michael Parks,137,"Miramax Films, A Band Apart, Super Cool ManChu",4
tt0357413,Anchorman: The Legend of Ron Burgundy,actor,7.0,Chris Parnell,94,Apatow Productions,2
tt0427998,The Grand,actor,6.0,Chris Parnell,104,"Eleven Eleven Films, Insomnia Media Group, IMG Film 7",-1
tt0324554,Wicker Park,actress,7.0,Jessica Paré,114,"Lakeshore Entertainment, Metro-Goldwyn-Mayer (MGM), Mel's Cite du Cinema",0
tt0294870,Rent,actor,7.0,Adam Pascal,135,"Columbia Pictures, 1492 Pictures, Revolution Studios",0
tt0279889,Joe Somebody,director,6.0,John Pasquin,98,"Regency Enterprises, Fox 2000 Pictures, Kopelson Entertainment, Epsilon Motion Pictures, Atchity Entertainment International (AEI)",-1
tt0305973,Sonny,casting_director,6.0,Jeffery Passero,110,,-1
tt0307453,Shark Tale,actor,6.0,Vincent Pastore,90,"DreamWorks SKG, Pacific Data Images (PDI), DreamWorks Animation",3
tt0380277,The Cookout,actor,4.0,Vincent Pastore,97,Cookout Productions,0
tt0382943,Return to Sleepaway Camp,actor,4.0,Vincent Pastore,86,"Go2sho, Return to Sleepaway corp.",-1
tt0377471,Be Cool,actor,6.0,Robert Pastorelli,118,"Double Feature Films, Jersey Films, Nina Saxon Film Design, Metro-Goldwyn-Mayer (MGM)",0
tt0268200,Brigham City,actress,7.0,Tayva Patch,119,Main Street Movie Company,0
tt0421239,Red Eye,actress,7.0,Angela Paton,85,"DreamWorks SKG, Craven-Maddalena Films, BenderSpink",1
tt0191133,The Fighting Temptations,writer,6.0,Saladin K. Patterson,123,Paramount Pictures,1
tt0297884,Far from Heaven,producer,7.0,Jody Allen,107,Clear Blue Sky Productions,1
tt0350194,Teacher's Pet,actor,6.0,Rob Paulsen,73,"Walt Disney Pictures, Walt Disney Television Animation",-1
tt0465940,Cinderella 3: A Twist in Time,actor,6.0,Rob Paulsen,73,DisneyToon Studios,-1
tt0268397,Jimmy Neutron: Boy Genius,actor,6.0,Rob Paulsen,82,"Nickelodeon Movies, Universal Cartoon Studios, Paramount Animation",2
tt0381681,Before Sunset,actor,8.0,Rodolphe Pauly,80,"Castle Rock Entertainment, Detour Film Production, Warner Independent Pictures (WIP)",4
tt0426592,Superhero Movie,actress,5.0,Sara Paxton,75,Dimension Films,0
tt0257360,About Schmidt,writer,7.0,Alexander Payne,125,"New Line Cinema, Avery Pix",2
tt0257360,About Schmidt,director,7.0,Alexander Payne,125,"New Line Cinema, Avery Pix",2
tt0375063,Sideways,writer,8.0,Alexander Payne,127,"Fox Searchlight Pictures, Michael London Productions, Sideways Productions Inc.",5
tt0163025,Jurassic Park III,writer,6.0,Alexander Payne,92,"Universal Studios, Amblin Entertainment",2
tt0446013,Pathfinder,cinematographer,5.0,Daniel Pearl,99,"Twentieth Century Fox Film Corporation, Dune Entertainment, Major Studio Partners, Phoenix Pictures",0
tt0430770,The Women,producer,5.0,Victoria Pearman,114,New Line Cinema,2
tt0303816,Cabin Fever,writer,6.0,Randy Pearlstein,93,"Lions Gate Films, Tonic Films, Down Home Entertainment, Cabin Pictures, Black Sky Entertainment, Deer Path Films",19
tt0372884,Eating Out,actress,6.0,Adrienne Pearson,90,Ariztical Entertainment,-1
tt0438052,The Gene Generation,actor,4.0,Daniel Zacapa,96,"Ascension Pictures, Red Cam Studios, Middle Link",-1
tt0120912,Men in Black II,editor,6.0,Richard Pearson,88,"Columbia Pictures, Amblin Entertainment, Columbia Pictures Corporation, Parkes+MacDonald Image Nation",2
tt0327850,The Rundown,editor,7.0,Richard Pearson,104,"Columbia Pictures, Universal Pictures, Strike Entertainment, WWE Studios, Misher Films, IM3 Entertainment",0
tt0294870,Rent,editor,7.0,Richard Pearson,135,"Columbia Pictures, 1492 Pictures, Revolution Studios",0
tt0377091,Mean Creek,actor,7.0,Josh Peck,90,Whitewater Films,0
tt0438097,Ice Age: The Meltdown,actor,7.0,Josh Peck,91,"Blue Sky Studios, Twentieth Century Fox Animation",7
tt0273799,Max Keeble's Big Move,actor,5.0,Josh Peck,86,"Walt Disney Pictures, Karz Entertainment",0
tt0269347,The Hunted,actor,6.0,Mark Pellegrino,94,"Lakeshore Entertainment, Alphaville Films",0
tt0265349,The Mothman Prophecies,director,6.0,Mark Pellington,119,Lakeshore Entertainment,0
tt0471042,Tower Heist,actor,6.0,Michael Peña,104,"Universal Pictures, Image Entertainment, Relativity Media, Rat Entertainment",1
tt0469641,World Trade Center,actor,6.0,Michael Peña,129,"Paramount Pictures, Double Feature Films, Intermedia Films, Kernos Filmproduktionsgesellschaft & Company",1
tt0452703,Walkout,actor,7.0,Michael Peña,110,"HBO Films, Olmos Productions, Esparza / Katz Productions, Maya Pictures",-1
tt0266543,Finding Nemo,actor,8.0,Austin Pendleton,100,Pixar Animation Studios,9
tt0263757,Uptown Girls,actor,6.0,Austin Pendleton,92,"GreeneStreet Films, Metro-Goldwyn-Mayer (MGM)",0
tt0388419,Christmas with the Kranks,actor,6.0,Austin Pendleton,99,"Columbia Pictures, 1492 Pictures, Revolution Studios",-1
tt0366551,Harold & Kumar Go to White Castle,actor,7.0,Kal Penn,88,New Line Cinema,1
tt0283111,Van Wilder,actor,6.0,Kal Penn,92,"Tapestry Films, Artisan Entertainment",6
tt0290334,X2: X-Men United,writer,7.0,Zak Penn,134,"Twentieth Century Fox Film Corporation, Donners' Company, Bad Hat Harry Productions, Marvel Enterprises, XM2 Productions, XF2 Canada Productions",2
tt0159273,Behind Enemy Lines,writer,6.0,Zak Penn,106,"Twentieth Century Fox Film Corporation, Davis Entertainment",1
tt0281686,Bubba Ho-Tep,actor,7.0,Larry Pennell,92,"MGM, Silver Sphere Corporation",-1
tt0365125,A Dirty Shame,production_designer,5.0,Vincent Peranio,89,"Fine Line Features, Killer Films, John Wells Productions, This Is That Productions",0
tt0359423,A Home at the End of the World,editor,7.0,Lee Percy,97,"Killer Films, Hart-Sharp Entertainment",0
tt0381971,Curious George,composer,7.0,Heitor Pereira,87,"Imagine Entertainment, Universal Pictures, Universal Animation Studios",0
tt0465997,The Fox and the Hound 2,production_designer,5.0,Bill Perkins,69,"Walt Disney Pictures, DisneyToon Studios, Hot Donut Productions",-1
tt0274812,Secretary,actor,7.0,Osgood Perkins,107,"Slough Pond, double A Films",1
tt0297120,Firestarter: Rekindled,actor,5.0,Ron Perkins,82,"USA Films, Traveler's Rest Films, USA Cable Network",-1
tt0360016,Standing Still,producer,6.0,Matthew Perniciaro,90,"Trent Othick Productions, Insomnia Entertainment, Rice/Walters Productions",0
tt0446802,A West Texas Children's Story,production_designer,7.0,Bryce Perrin,86,Thunder Bay Pictures,-1
tt0404203,Little Children,writer,8.0,Tom Perrotta,137,"New Line Cinema, Standard Film Company, Bona Fide Productions",0
tt0377057,Elvis Has Left the Building,editor,5.0,Heather Persons,90,"Capitol Films, Equity Pictures Medienfonds GmbH & Co. KG",-1
tt0238380,Equilibrium,actor,7.0,Sean Pertwee,107,"Dimension Films, Blue Tulip Productions",0
tt0349467,Freedomland,actor,5.0,Clarke Peters,113,"Scott Rudin Productions, Revolution Studios",0
tt0313443,Out of Time,production_designer,7.0,Paul Peters,105,"Original Film, Monarch Pictures, Metro-Goldwyn-Mayer (MGM)",0
tt0198781,"Monsters, Inc.",actor,8.0,Bob Peterson,92,"Walt Disney Pictures, Pixar Animation Studios",3
tt0266543,Finding Nemo,writer,8.0,Bob Peterson,100,Pixar Animation Studios,9
tt0340855,Monster,producer,7.0,Clark Peterson,109,Newmarket Films,6
tt0299172,Home on the Range,editor,5.0,H. Lee Peterson,76,Walt Disney Pictures,0
tt0443632,The Sentinel,writer,6.0,Gerald Petievich,108,"Twentieth Century Fox Film Corporation, Dune Entertainment, Major Studio Partners, Regency Enterprises, Epsilon Motion Pictures, New Regency Pictures, Sentinel Productions, Furthur Films",0
tt0118589,Glitter,actress,2.0,Valarie Pettiford,104,"Twentieth Century Fox Film Corporation, Laurence Mark Productions, Columbia Pictures Corporation, Glitter Productions, Maroon Entertainment",0
tt0250224,Crazy/Beautiful,producer,6.0,Rachel Pfeffer,99,"Touchstone Pictures, Ufland",0
tt0303313,The Business of Fancydancing,actor,7.0,Kevin Phillip,103,FallsApart Productions,-1
tt0399201,The Island,actor,7.0,Ethan Phillips,136,"DreamWorks SKG, Warner Bros., Parkes/MacDonald Productions",0
tt0146316,Lara Croft: Tomb Raider,actor,6.0,Leslie Phillips,100,"Paramount Pictures, Toho-Towa, Mutual Film Company, Lawrence Gordon Productions, British Broadcasting Corporation (BBC), Marubeni, Eidos Interactive",1
tt0417148,Snakes on a Plane,actor,6.0,Nathan Phillips,105,New Line Cinema,0
tt0302886,Old School,writer,7.0,Todd Phillips,88,"DreamWorks SKG, The Montecito Picture Company",2
tt0302886,Old School,director,7.0,Todd Phillips,88,"DreamWorks SKG, The Montecito Picture Company",2
tt0462519,School for Scoundrels,writer,6.0,Todd Phillips,100,Dimension Films,0
tt0457275,Altered,casting_director,6.0,Linda Phillips-Palo,88,"Rogue Pictures, Haxan Entertainment",-1
tt0424136,Hard Candy,actor,7.0,Elliot Page,104,Vulcan Productions Inc.,6
tt0467406,Juno,actor,7.0,Elliot Page,96,"Fox Searchlight Pictures, Mandate Pictures",29
tt0198781,"Monsters, Inc.",writer,8.0,Jeff Pidgeon,92,"Walt Disney Pictures, Pixar Animation Studios",3
tt0252503,Heist,actress,7.0,Rebecca Pidgeon,109,"Epsilon Motion Pictures, Franchise Pictures, Indelible Pictures, Linson Entertainment, Art Linson Productions, Morgan Creek Productions, Stolen Film Productions",-1
tt0338427,Shopgirl,actress,6.0,Rebecca Pidgeon,106,"Epsilon Motion Pictures, Hyde Park Films, Shopgirl, Touchstone Pictures",0
tt0443496,Edmond,actress,6.0,Rebecca Pidgeon,82,First Independent Pictures,-1
tt0441796,Stay Alive,actor,5.0,Wendell Pierce,85,"Spyglass Entertainment, Hollywood Pictures, Endgame Entertainment, Wonderland Sound and Vision",2
tt0299045,The Movie Hero,actor,6.0,Eric Pierpoint,98,,-1
tt0451957,Urban Legends: Bloody Mary,composer,4.0,Scooter Pietsch,93,"Columbia Pictures Television, NPP Productions Inc.",-1
tt0311648,Pieces of April,actress,7.0,Alison Pill,80,"Kalkaska Productions, IFC Productions",-1
tt0381681,Before Sunset,actress,8.0,Marie Pillet,80,"Castle Rock Entertainment, Detour Film Production, Warner Independent Pictures (WIP)",4
tt0465602,Shoot 'Em Up,actor,7.0,Daniel Pilon,86,"New Line Cinema, Angry Films",0
tt0202470,Rock Star,actor,6.0,Jeff Pilson,105,"Bel Air Entertainment, Warner Bros., Robert Lawrence Productions, Metal Productions Inc., Maysville Pictures",0
tt0475298,Hood of Horror,actor,4.0,Gabriel Pimentel,84,"Freestyle Releasing, Social Capital, Snoopadelic Films Inc., Xenon Pictures",0
tt0323531,Out for a Kill,actor,3.0,Hon Ping Tang,90,,-1
tt0284978,Cypher,actor,7.0,Arnold Pinnock,95,"Miramax Films, Pandora Cinema",-1
tt0419946,The Marine,production_designer,5.0,Herbert Pinter,92,"Twentieth Century Fox Film Corporation, Pacific Film and Television Commission, WWE Studios",0
tt0419160,Spirit Trap,actress,4.0,Billie Piper,91,,-1
tt0465940,Cinderella 3: A Twist in Time,producer,6.0,Margot Pipkin,73,DisneyToon Studios,-1
tt0264935,Murder by Numbers,actor,6.0,Michael Pitt,115,"Castle Rock Entertainment, Warner Bros., Schroeder Hoffman Productions",0
tt0356150,EuroTrip,actor,7.0,Jacob Pitts,92,"DreamWorks SKG, The Montecito Picture Company, Blue Sea Productions",0
tt0478087,21,actor,7.0,Jacob Pitts,123,"Columbia Pictures, Relativity Media",0
tt0367027,Shortbus,actor,6.0,David Pittu,101,"Fortissimo Films, Process Productions, Q Television",1
tt0421239,Red Eye,actress,7.0,Suzie Plakson,85,"DreamWorks SKG, Craven-Maddalena Films, BenderSpink",1
tt0416449,300,actor,8.0,Andrew Pleavin,117,"Virtual Studios, Legendary Pictures, Hollywood Gang Productions, Atmosphere Entertainment MM, Warner Bros., Nimar Studios, Cruel and Unusual Films",5
tt0308506,Like Mike,actor,5.0,Jesse Plemons,99,"Twentieth Century Fox Film Corporation, Josephson Entertainment, NBA Entertainment, Heller Highwater Productions, Like Mike Productions",-1
tt0420609,Infamous,writer,7.0,George Plimpton,110,"Killer Films, Longfellow Pictures, Warner Independent Pictures (WIP), Jack and Henry Productions Inc.",0
tt0472181,The Smurfs,editor,5.0,Sabrina Plisco,103,"Columbia Pictures, Sony Pictures Animation, Kerner Entertainment Company",4
tt0239949,Say It Isn't So,actor,5.0,Jack Plotnick,95,"Twentieth Century Fox Film Corporation, Conundrum Entertainment, Say It Isn't So Productions",-1
tt0305669,Bringing Down the House,actress,6.0,Joan Plowright,105,"Hyde Park Films, Touchstone Pictures",5
tt0416236,The Spiderwick Chronicles,actress,7.0,Joan Plowright,96,"Paramount Pictures, The Kennedy/Marshall Company",0
tt0323939,Shade,actor,6.0,Glenn Plummer,101,"Cobalt Media Group, Judgement Pictures, Hammond Entertainment",-1
tt0432348,Saw II,actor,7.0,Glenn Plummer,93,"Lions Gate Films, Got Films, Twisted Pictures, Evolution Entertainment, Saw 2 Productions",37
tt0235737,The Salton Sea,actor,7.0,Glenn Plummer,103,"Castle Rock Entertainment, Darkwoods Productions, Humble Journey Films",0
tt0192111,Head Over Heels,cinematographer,5.0,Mark Plummer,86,Universal Studios,0
tt0454919,Pulse,cinematographer,5.0,Mark Plummer,90,Dimension Films,0
tt0397313,Eight Below,actor,7.0,Gerard Plunkett,120,"Walt Disney Pictures, Spyglass Entertainment, Vertigo Entertainment, Kennedy/Marshall Company, The, Mandeville Films, Winking Productions",2
tt0457530,The Work and the Glory II: American Zion,actress,6.0,Emily Podleski,100,,0
tt0460611,The Work and the Glory III: A House Divided,actress,6.0,Emily Podleski,89,,0
tt0451079,Horton Hears a Who!,actress,7.0,Amy Poehler,86,"Twentieth Century Fox Film Corporation, Blue Sky Studios, Twentieth Century Fox Animation",2
tt0377092,Mean Girls,actress,7.0,Amy Poehler,97,"Paramount Pictures, Broadway Video, M.G. Films",6
